username,category,num_followers,num_followees,num_posts
actually_ashly,beauty,176745.0,1299.0,2522.0
thiessita,beauty,198397.0,322.0,2568.0
vicious_shorty,beauty,1873.0,1686.0,431.0
jackiewyers,beauty,75821.0,1064.0,1205.0
ilansandra_soglam,beauty,1305.0,7175.0,979.0
tophair_com,beauty,1420.0,1628.0,802.0
kimchi_chic,beauty,1593904.0,880.0,1225.0
byrdiebeauty,beauty,334454.0,1752.0,3384.0
melissamat_,beauty,131028.0,4984.0,2518.0
beautysnoop,beauty,12785.0,1333.0,1093.0
rohartt,beauty,1542.0,257.0,302.0
christendominique,beauty,1474432.0,545.0,1324.0
mimles,beauty,871835.0,4929.0,4208.0
kelseyrae_mua,beauty,16990.0,888.0,1190.0
jadeandbeauty,beauty,8359.0,1870.0,830.0
voiceofhair,beauty,391866.0,1193.0,7737.0
oliviaweirsthings,beauty,23768.0,4807.0,1380.0
jestar1,beauty,7127.0,1450.0,462.0
k_moniquebeauty,beauty,4545.0,755.0,590.0
amysmakeupbox,beauty,379158.0,492.0,2375.0
lyssamariexo,beauty,22251.0,1236.0,296.0
lovedaphney,beauty,23287.0,2567.0,2814.0
logicalharmony,beauty,34364.0,2849.0,4292.0
zoeymusic777,beauty,11945.0,7487.0,537.0
thegoldlash,beauty,1723.0,1037.0,942.0
krishkreations,beauty,148097.0,204.0,494.0
creatingvisionsmua,beauty,1924.0,287.0,434.0
robsongrl,beauty,105613.0,241.0,556.0
harajuku.nyc,beauty,17898.0,1225.0,294.0
hayley_bui,beauty,517857.0,542.0,884.0
fatimadurni,beauty,35532.0,304.0,1888.0
iamgmoust,beauty,20970.0,1005.0,439.0
danagagliotti,beauty,18080.0,1185.0,386.0
mztarabelle,beauty,21246.0,839.0,528.0
glamourartbytoya,beauty,7174.0,1814.0,579.0
oliviacg,beauty,24321.0,748.0,963.0
isognidellaele,beauty,9765.0,902.0,2821.0
jessie_maya_,beauty,154674.0,986.0,535.0
jessiesoffi,beauty,7129.0,328.0,872.0
cosmocalista,beauty,27074.0,953.0,287.0
surrealhairsalon,beauty,1757.0,2722.0,1707.0
baharehrezaei_,beauty,33731.0,3998.0,1074.0
beautebynat,beauty,2579.0,521.0,1076.0
comportadissimas,beauty,2622.0,1156.0,769.0
makeupmysmile,beauty,7547.0,7325.0,569.0
hairbyjkidd,beauty,4521.0,1733.0,1925.0
killyps0,beauty,2518.0,1023.0,658.0
tanejasbride,beauty,2017.0,3567.0,2458.0
_chellita,beauty,6202.0,673.0,345.0
rthediva723,beauty,6408.0,1886.0,2733.0
natshaw_xx,beauty,9305.0,2615.0,284.0
myusernameisnatasha,beauty,1511.0,491.0,600.0
lojaviciopiresdorio,beauty,1083.0,784.0,322.0
daniellerenaee,beauty,73159.0,1528.0,579.0
luciacastells,beauty,15387.0,385.0,1089.0
monpetitparadiisbyarmelle,beauty,15380.0,287.0,325.0
euvouderosa,beauty,47563.0,212.0,5071.0
bylaumk,beauty,29501.0,540.0,4721.0
juhfashion,beauty,1260.0,865.0,384.0
chloemorello,beauty,1124349.0,1892.0,4267.0
amandawarrenhair,beauty,15082.0,536.0,522.0
entrelabialesypigmentos,beauty,13623.0,1111.0,777.0
itslesliealvarado,beauty,40215.0,503.0,820.0
nyckiec,beauty,6081.0,956.0,454.0
beautystylelist,beauty,14302.0,668.0,877.0
nikolhess,beauty,12519.0,785.0,1089.0
iluvsarahii,beauty,4200198.0,2119.0,2195.0
nattycastelano,beauty,10765.0,1753.0,297.0
crambert,beauty,2007.0,1697.0,811.0
splitwhit,beauty,15546.0,4198.0,2671.0
myiimua,beauty,4953.0,1952.0,1215.0
beigeojai,beauty,16482.0,404.0,735.0
nicoleeecutler,beauty,17695.0,755.0,538.0
flormarcz,beauty,3150.0,1046.0,514.0
itseriikaamp,beauty,18529.0,2609.0,662.0
mariiacanoa,beauty,6196.0,887.0,536.0
tammy.mue.77,beauty,1028.0,1275.0,522.0
freshlengths,beauty,41523.0,1439.0,452.0
katazee,beauty,25397.0,632.0,265.0
lujainglam,beauty,480395.0,579.0,1605.0
ourfazinali,beauty,873031.0,207.0,427.0
epens,beauty,1327.0,885.0,341.0
mirandalane_misstx,beauty,1083.0,676.0,951.0
meghanvictoriax,beauty,8553.0,2113.0,2859.0
mayvennbygingertoups,beauty,1787.0,7395.0,3853.0
nicoleguerriero,beauty,2050062.0,680.0,905.0
loje_loje,beauty,55553.0,469.0,976.0
vickyvavoom,beauty,2992.0,1987.0,1778.0
lisette,beauty,436547.0,287.0,310.0
frenchysjaxbeachdayspa,beauty,3346.0,2631.0,1979.0
dicasbysandrapinatto,beauty,84896.0,956.0,1842.0
dianisdelca,beauty,2981.0,1018.0,548.0
caterina_tonzuso,beauty,1987.0,3710.0,611.0
whitneymadueke,beauty,27392.0,338.0,217.0
chlo909,beauty,22949.0,7500.0,810.0
minahjjing,beauty,14549.0,573.0,1673.0
kellydelacreme,beauty,12793.0,813.0,932.0
niquelychique,beauty,4542.0,1736.0,1699.0
zhuliana,beauty,36942.0,2353.0,2141.0
manudip74,beauty,1333.0,1190.0,2313.0
sophielucas95,beauty,1008.0,309.0,493.0
jaeebeauty,beauty,10846.0,810.0,2572.0
barbertakeover,beauty,41620.0,5952.0,2752.0
nymatang,beauty,272157.0,328.0,285.0
potisaprueba,beauty,2863.0,571.0,311.0
_themakeupdoll,beauty,71534.0,4027.0,587.0
tontaeformosa,beauty,45315.0,2142.0,2112.0
josephharwood,beauty,27736.0,2116.0,788.0
thebeautyvanity,beauty,30787.0,2220.0,1154.0
lesleydoesmakeup,beauty,4812.0,1550.0,1802.0
spyglamourph,beauty,4654.0,5694.0,344.0
flawlociety,beauty,1364.0,501.0,239.0
tess.daly,beauty,136811.0,1430.0,1093.0
kisumaikuchuuru,beauty,51118.0,416.0,518.0
meredithmedical,beauty,1543.0,2234.0,232.0
michellamalin,beauty,7592.0,1464.0,510.0
facesbyaimee,beauty,5752.0,1862.0,2176.0
kamilatchara,beauty,27712.0,1162.0,1878.0
taiba_rajab,beauty,19331.0,2380.0,798.0
fanneydora.com_,beauty,6952.0,1675.0,505.0
amy.lozy,beauty,17940.0,744.0,788.0
thevavoomfactory,beauty,1376.0,1425.0,476.0
tamiastyles,beauty,62756.0,1849.0,637.0
emilywolfbeauty,beauty,89347.0,1333.0,1381.0
veenaz_kit,beauty,22418.0,2013.0,1262.0
brittanie_evans,beauty,507257.0,779.0,1568.0
xanderaogami,beauty,2112.0,249.0,477.0
maryrouge86,beauty,4034.0,1478.0,719.0
celines__,beauty,150115.0,323.0,540.0
15minbeauty,beauty,5387.0,1549.0,354.0
curvin_goddess,beauty,5750.0,5696.0,1916.0
juliadantasbeauty,beauty,30995.0,2463.0,1104.0
hanihanss,beauty,62042.0,3135.0,258.0
jazznicole,beauty,13153.0,576.0,746.0
faithdrew,beauty,11868.0,900.0,428.0
missgeorgie_,beauty,4232.0,226.0,1550.0
kamelashair,beauty,17219.0,1092.0,2210.0
showgirlwigs,beauty,1563.0,440.0,443.0
bayareabeautyblogger,beauty,1553.0,707.0,1046.0
armineisajan,beauty,173834.0,737.0,333.0
doseofshay,beauty,9080.0,7469.0,496.0
breeannbarbie,beauty,20545.0,314.0,1460.0
beautygala,beauty,30535.0,887.0,3753.0
hairnbeautydirectory,beauty,739033.0,0.0,9806.0
alexander.danilov_,beauty,33440.0,2933.0,3080.0
karlibra,beauty,75778.0,973.0,3982.0
vava_beauty,beauty,108760.0,842.0,506.0
jewejewebee,beauty,267681.0,444.0,1093.0
curlswithcoral,beauty,42419.0,1166.0,742.0
unswayedbeauty,beauty,2260.0,1498.0,506.0
happydartist,beauty,195331.0,152.0,840.0
zorainsstudio,beauty,20396.0,6820.0,1911.0
arielvscupcake_,beauty,52217.0,638.0,348.0
liojaviermua,beauty,1010.0,807.0,1070.0
tinaszabados,beauty,18259.0,254.0,2415.0
giuliacova87,beauty,34064.0,1574.0,1327.0
alksne,beauty,8363.0,381.0,975.0
pixiwoos,beauty,807444.0,1469.0,3036.0
jordananastasia_,beauty,21174.0,2102.0,345.0
_geheimnisvoll,beauty,62436.0,103.0,356.0
heyratolina,beauty,226003.0,652.0,1082.0
j.spotstudio,beauty,8299.0,205.0,1702.0
ra1ning2,beauty,54997.0,687.0,997.0
timaloveslemons,beauty,12391.0,946.0,1007.0
beu_seul2,beauty,3027.0,730.0,274.0
ronkeraji,beauty,259036.0,860.0,1081.0
nyane,beauty,940814.0,39.0,2728.0
artistrybykelsea,beauty,1394.0,916.0,260.0
mikenamiki,beauty,3003.0,717.0,513.0
facebymeagan,beauty,11630.0,190.0,1138.0
jmcdaniel87,beauty,26076.0,2442.0,1077.0
curlbellaa,beauty,41788.0,763.0,445.0
bobismakeup,beauty,74238.0,155.0,393.0
zahra_beautycorner,beauty,17391.0,486.0,927.0
eldiariodeheaven,beauty,1207.0,639.0,484.0
j.mlx,beauty,86793.0,955.0,371.0
ilpiccolomondodivalentina,beauty,1441.0,642.0,1388.0
cristylelook,beauty,3138.0,884.0,745.0
angelwhite79,beauty,94000.0,2140.0,407.0
mycrazymakeup,beauty,100568.0,1443.0,2953.0
blogdarosane,beauty,127257.0,794.0,10811.0
lenalovecurls,beauty,24187.0,788.0,868.0
airica.michelle,beauty,269018.0,2022.0,5559.0
hiba_tan,beauty,377065.0,646.0,828.0
cocoaama,beauty,19124.0,1289.0,773.0
elblogdemoyra,beauty,16323.0,1540.0,4626.0
beautyecologist,beauty,5012.0,6802.0,2491.0
flutter_lash,beauty,1370.0,1311.0,707.0
donaspock,beauty,26135.0,230.0,328.0
vickyspooky,beauty,4589.0,813.0,1547.0
sbenayas,beauty,1627.0,1011.0,366.0
melaninmakeup,beauty,10208.0,590.0,1350.0
austenmarie,beauty,19798.0,1549.0,7615.0
princessbellaaa,beauty,368212.0,855.0,1890.0
nadinedasofficial,beauty,103252.0,600.0,970.0
uneekchic,beauty,60357.0,2318.0,1638.0
keixwi,beauty,4979.0,4756.0,457.0
schinkenxoxo,beauty,8323.0,545.0,3688.0
dobi_makeup,beauty,21094.0,411.0,452.0
esselleblaize,beauty,9411.0,365.0,958.0
fidyabeauty,beauty,2556.0,1515.0,3921.0
jeonsy,beauty,50163.0,1687.0,936.0
facepoetry,beauty,7561.0,991.0,892.0
eduardapantolfi,beauty,108067.0,2072.0,2962.0
shizenwong,beauty,53387.0,537.0,686.0
cynthiadollmua,beauty,1542.0,1206.0,440.0
paigewwedaily,beauty,3203.0,283.0,557.0
xalexandra_26,beauty,6199.0,3270.0,499.0
yvettepokes,beauty,11834.0,3193.0,2975.0
loegrey,beauty,1611.0,698.0,636.0
kristina.angelina,beauty,2262.0,683.0,539.0
barbershopconnect,beauty,1148940.0,1174.0,71998.0
nanabeautyofficial,beauty,92057.0,778.0,3050.0
miss_courtneyellisjones,beauty,2214.0,1420.0,1627.0
lulustone_,beauty,20330.0,1333.0,653.0
rosie.80,beauty,6984.0,3604.0,511.0
monicastylemuse,beauty,283756.0,812.0,2991.0
themandibaca,beauty,11456.0,2645.0,1942.0
tessdoescolor,beauty,3529.0,1048.0,702.0
rebecacalhau,beauty,25199.0,1478.0,452.0
hyunnim_b,beauty,15787.0,4574.0,321.0
terrymakeuptutorials,beauty,24695.0,252.0,1897.0
curlyfitvegan,beauty,1071.0,1086.0,831.0
amandasperoni,beauty,23703.0,1473.0,744.0
elena_280614,beauty,41870.0,1430.0,1058.0
theladeedanger,beauty,30550.0,3229.0,2353.0
tashasilvestre,beauty,3824.0,4706.0,545.0
quisqve,beauty,75266.0,203.0,660.0
laurapolko,beauty,85311.0,1021.0,1516.0
facebynikki,beauty,25913.0,1873.0,1973.0
jaazzmary,beauty,56860.0,580.0,520.0
anngelina__,beauty,38210.0,396.0,322.0
gabriellecroix,beauty,5549.0,2873.0,1447.0
thebrilliantbeauty,beauty,73952.0,654.0,868.0
kristtyleeann,beauty,4898.0,2988.0,3253.0
makeupbynadoosh,beauty,61599.0,75.0,1073.0
nabilahhmakeup,beauty,6191.0,514.0,622.0
captivating_cia,beauty,1846.0,590.0,1012.0
eutodemake,beauty,1232.0,850.0,240.0
nailsweden,beauty,46856.0,727.0,2411.0
gabrielamotah,beauty,12282.0,1432.0,864.0
jodiemcd4,beauty,3271.0,1497.0,1716.0
keishacharmaine,beauty,48748.0,905.0,515.0
jamiemakeup,beauty,65523.0,1343.0,2794.0
alifeofclarity,beauty,28306.0,1740.0,1291.0
blushingnoir,beauty,52388.0,5274.0,2689.0
me_caro_lin,beauty,15272.0,736.0,372.0
may_cate,beauty,14420.0,962.0,395.0
xthuyle,beauty,1123606.0,388.0,1610.0
mzbiancarenee,beauty,63735.0,2123.0,1302.0
dds_beautyy,beauty,5477.0,5242.0,686.0
pureestrogen,beauty,4751.0,748.0,581.0
follettarosa,beauty,7962.0,6290.0,814.0
evetteesantoss,beauty,212447.0,941.0,471.0
lanasummer,beauty,57487.0,627.0,791.0
bareminerals,beauty,791853.0,670.0,2288.0
osservatricescaltra,beauty,12253.0,161.0,471.0
vanessabratschi,beauty,6664.0,633.0,860.0
carlyxhair,beauty,31731.0,804.0,1013.0
canalfermarttinez,beauty,2279.0,1900.0,3078.0
francesca.anastasiofficial,beauty,29713.0,769.0,436.0
dayelasoul,beauty,162629.0,1189.0,2630.0
suthernshelpn,beauty,5369.0,7428.0,3720.0
kristina_micic,beauty,40771.0,317.0,472.0
lulu_lu.v,beauty,53011.0,331.0,464.0
redgirlwithcurves,beauty,45203.0,7010.0,669.0
breckhouse,beauty,14993.0,3198.0,1184.0
verywoon,beauty,1186.0,404.0,3137.0
prestpoutbeauty,beauty,16435.0,1028.0,1180.0
macblogster,beauty,3644.0,2601.0,2474.0
superashley127,beauty,22082.0,1381.0,1287.0
zyndl_lala,beauty,4145.0,1243.0,1050.0
tulipheels95,beauty,6132.0,1604.0,933.0
kristenxleanne,beauty,841376.0,464.0,5911.0
amongdae,beauty,14118.0,1301.0,1446.0
alpha.makeup,beauty,27545.0,995.0,324.0
reubendemaid,beauty,266065.0,2576.0,443.0
makeup_art_style,beauty,1867.0,2395.0,872.0
dirty_closet,beauty,92881.0,1366.0,7650.0
paigelove21,beauty,2271.0,361.0,2697.0
_wildfern,beauty,125351.0,1413.0,2178.0
xoxorajshel,beauty,5318.0,1243.0,857.0
iambebemichelle,beauty,40703.0,5651.0,995.0
storyaboutlaura,beauty,47022.0,434.0,317.0
thenotice,beauty,3336.0,539.0,698.0
solesolid,beauty,2065.0,977.0,4726.0
sarocha_b,beauty,99701.0,886.0,1222.0
dvastyles,beauty,2861.0,2519.0,4180.0
nadshadaemua,beauty,4519.0,3889.0,1247.0
racheldonnelly11,beauty,5118.0,2737.0,619.0
hairmagnifique,beauty,3462.0,1453.0,1922.0
thedublinmakeupacademy,beauty,43646.0,1122.0,2210.0
guneetmakeup,beauty,17365.0,1519.0,490.0
tallykat3,beauty,86991.0,496.0,332.0
adrianystefanyc,beauty,41747.0,1842.0,231.0
lugardoscachos,beauty,72021.0,4108.0,811.0
curlyjojo__,beauty,33243.0,331.0,364.0
billyalex_,beauty,15129.0,1473.0,484.0
foreverliss,beauty,780210.0,511.0,2356.0
chloewolchock,beauty,9637.0,1969.0,1671.0
tamah_krinsky,beauty,8659.0,1892.0,2559.0
frizzydesi,beauty,50502.0,474.0,816.0
euingridroberta,beauty,19722.0,1191.0,1330.0
brookebarrows,beauty,18325.0,557.0,1476.0
denisasimam,beauty,44054.0,335.0,2133.0
shaneeseracquel,beauty,7824.0,895.0,773.0
kankeydoo,beauty,3544.0,1881.0,335.0
bablonia,beauty,82894.0,416.0,375.0
makeup_randy,beauty,2209.0,958.0,1842.0
wendyalcala,beauty,68079.0,150.0,605.0
aimee.conroy,beauty,18385.0,1745.0,1019.0
eucarinasoares,beauty,58703.0,704.0,632.0
cgwebuofficial,beauty,24369.0,636.0,927.0
theeislandboi,beauty,99486.0,2512.0,2499.0
bambivstheworld,beauty,8261.0,1300.0,608.0
pericobubbles,beauty,2830.0,606.0,1721.0
sarah.feingold,beauty,78919.0,296.0,504.0
legendvrry,beauty,22018.0,2218.0,2229.0
sizzsarz,beauty,1804.0,222.0,414.0
plittlelawyer,beauty,2351.0,715.0,1053.0
fancyfacesbylala,beauty,3532.0,2821.0,1696.0
voirbelle,beauty,1866.0,1866.0,1118.0
bbyedith,beauty,212111.0,80.0,364.0
wowelanahair,beauty,4061.0,50.0,321.0
carolinebarnesmakeup,beauty,35063.0,1081.0,1317.0
festivalredhead,beauty,6230.0,410.0,350.0
ronjamelanie,beauty,1083.0,546.0,378.0
crtnygrdnr,beauty,17688.0,1623.0,612.0
makeupbyrenren,beauty,14790.0,1026.0,1691.0
blessingiraldo,beauty,139909.0,1866.0,349.0
vananaa_,beauty,45060.0,1791.0,399.0
lynnfergusonn,beauty,5007.0,576.0,705.0
jacobhkhan,beauty,290305.0,3949.0,2109.0
denizgoksen,beauty,186063.0,236.0,596.0
sadaf_beauty,beauty,1543659.0,5.0,594.0
black_bunny_,beauty,56400.0,1138.0,510.0
beauty_informer,beauty,9823.0,729.0,329.0
denialismcosplay,beauty,14810.0,394.0,439.0
itsjustfatimah,beauty,14237.0,637.0,353.0
bbpaws,beauty,30970.0,341.0,480.0
eujublack,beauty,43039.0,1760.0,2010.0
jasminfoxe,beauty,40992.0,551.0,403.0
beautywithsonia_,beauty,10508.0,877.0,2167.0
turtlelovesbeauty,beauty,12382.0,3092.0,317.0
nickitaylor,beauty,56287.0,130.0,1883.0
donialuvsu,beauty,226598.0,7474.0,1151.0
hailey.rayann,beauty,6496.0,1101.0,648.0
winterskinmakeup,beauty,1074.0,1269.0,843.0
lilith_whitic,beauty,10941.0,268.0,896.0
rawwintuition,beauty,17121.0,5660.0,1633.0
curly.pearls,beauty,299320.0,713.0,2606.0
victoriachicx,beauty,16366.0,2650.0,611.0
elenasmakeup,beauty,25742.0,955.0,1266.0
bloglilapink,beauty,32352.0,3717.0,2419.0
bellafemmecosmeticoss,beauty,1855.0,698.0,843.0
elnaz_golrokh,beauty,1521974.0,337.0,1816.0
yarattalla,beauty,27766.0,1139.0,465.0
discocurls,beauty,10961.0,1292.0,402.0
dirtybombshells,beauty,4348.0,1289.0,906.0
tommxso,beauty,142453.0,156.0,671.0
bigapplebeauty,beauty,5114.0,950.0,671.0
54artistry,beauty,197998.0,6291.0,3532.0
karlymarquesretratos,beauty,40175.0,336.0,217.0
makeupforbreakfast_,beauty,10304.0,2251.0,934.0
blogmakesecia,beauty,21180.0,3631.0,1056.0
smashbravo,beauty,7015.0,687.0,7297.0
therealmrskelley,beauty,45242.0,492.0,788.0
makeupbycurls,beauty,8434.0,241.0,269.0
ladyshulammite016,beauty,1710.0,1708.0,1262.0
theurbanbeauty,beauty,98388.0,1120.0,1097.0
allureandmore,beauty,120808.0,1041.0,3713.0
sophiarosax,beauty,2340.0,563.0,400.0
naturallycurly,beauty,158917.0,691.0,3653.0
veliabeaute,beauty,1377.0,1146.0,474.0
saoirse12345,beauty,78383.0,1832.0,1018.0
kidkerrigan,beauty,1482.0,461.0,4922.0
shelbygraces,beauty,257242.0,108.0,303.0
digitalzarda,beauty,2364.0,1308.0,695.0
elletrowbridge,beauty,76185.0,899.0,318.0
stareoness,beauty,50623.0,625.0,1179.0
sterlingthestylist,beauty,7156.0,3745.0,687.0
haleyraecannell,beauty,30678.0,1915.0,5659.0
wcpunk4,beauty,11891.0,6650.0,1207.0
puro.chantaje,beauty,1317.0,2410.0,854.0
gabrielzamora,beauty,699115.0,386.0,375.0
nicolecourchee,beauty,10456.0,326.0,1097.0
symphanisoto,beauty,274085.0,865.0,706.0
adrianaspink,beauty,169992.0,998.0,2014.0
erika_prihodova_artist,beauty,3071.0,2584.0,461.0
berryuca,beauty,130079.0,921.0,1154.0
shqipeluxury,beauty,102807.0,79.0,757.0
gemkwatts,beauty,17537.0,984.0,1981.0
jedan711,beauty,7878.0,1591.0,1620.0
vickyalvarez,beauty,42088.0,668.0,1664.0
sportfxcosmetics,beauty,25938.0,503.0,2148.0
facepudding,beauty,32213.0,379.0,475.0
therealblasian,beauty,90639.0,1889.0,606.0
nestasebeauty,beauty,1284.0,944.0,1387.0
jenniferbroders,beauty,68066.0,551.0,1022.0
cristinapilo,beauty,284882.0,2114.0,3220.0
thehennaali,beauty,10397.0,244.0,404.0
modelelizajayne,beauty,76472.0,146.0,502.0
ashbeautyx,beauty,77441.0,791.0,501.0
mandycrenshaw,beauty,117843.0,970.0,412.0
anavictorinotv,beauty,43886.0,3999.0,301.0
worldofzach,beauty,5412.0,3327.0,1150.0
morganlouise.plus,beauty,102726.0,1234.0,489.0
slashedbeauty,beauty,12005.0,2047.0,809.0
stephiecarina,beauty,26001.0,155.0,372.0
tinasbeautytips,beauty,65869.0,355.0,1059.0
leticia.veras,beauty,13101.0,6215.0,484.0
gleiciduartee,beauty,62763.0,1836.0,3779.0
kamilabravo,beauty,459155.0,496.0,1421.0
hhasselhoff,beauty,76277.0,365.0,3300.0
nayru_sg,beauty,388068.0,2409.0,1628.0
taya7588,beauty,1507.0,1398.0,933.0
thelindsaywoods,beauty,313644.0,289.0,4343.0
tamitostada,beauty,18849.0,1367.0,289.0
terminally_unhip,beauty,24391.0,1317.0,388.0
missjazminad,beauty,1256683.0,476.0,925.0
jaleesacharisse,beauty,10052.0,2119.0,1230.0
makeupbyjpablo,beauty,7134.0,1640.0,441.0
asmastudio,beauty,17434.0,1393.0,357.0
robertjasophotography,beauty,1112.0,507.0,425.0
discoveringnatural,beauty,23149.0,245.0,4235.0
kokobeaute,beauty,12287.0,511.0,593.0
fridacashflow,beauty,83201.0,976.0,1040.0
natalie.odell,beauty,436961.0,290.0,563.0
streetfiesapp,beauty,4402.0,1170.0,651.0
officialkintinue,beauty,1469.0,495.0,465.0
yanaproviz,beauty,48003.0,519.0,1701.0
katixox,beauty,15739.0,994.0,374.0
neringa_la,beauty,6260.0,487.0,369.0
rapidkicks,beauty,19238.0,562.0,283.0
birgittesn,beauty,6576.0,829.0,347.0
itzz.manda,beauty,1793.0,969.0,449.0
hennadilse,beauty,81410.0,1300.0,1124.0
dirt.naturals,beauty,7337.0,2965.0,390.0
ventvalentine,beauty,53751.0,7498.0,461.0
georgiaharbridge,beauty,129690.0,883.0,434.0
naturallytash,beauty,93470.0,6130.0,12754.0
abbeysoandso,beauty,227471.0,665.0,1423.0
makeupnovela,beauty,14985.0,1846.0,991.0
andrewfitzsimons,beauty,235227.0,662.0,2003.0
michellemozes,beauty,3525.0,1219.0,621.0
mattia_joyce,beauty,220336.0,2879.0,3222.0
dental_medium_corp,beauty,88356.0,473.0,1133.0
culture_hair_products,beauty,3040.0,2258.0,454.0
ashleylynnn05,beauty,12541.0,3572.0,5523.0
lacindina,beauty,227242.0,975.0,2847.0
candylion.cos,beauty,104313.0,618.0,409.0
artistrybyaarni,beauty,6288.0,1140.0,665.0
little_mrs_glam,beauty,70073.0,491.0,352.0
nickinastasia,beauty,1893.0,299.0,499.0
johanka.cunkova,beauty,28047.0,40.0,300.0
iminlovewiththe_jojo,beauty,13784.0,562.0,1189.0
japanesefaces,beauty,175661.0,1155.0,6319.0
divabeautyae,beauty,6873.0,1318.0,1549.0
wendy.warhol,beauty,12890.0,1529.0,327.0
sarahhawkinson,beauty,52918.0,420.0,1370.0
mashmeover,beauty,19857.0,831.0,406.0
stickybab.y,beauty,34775.0,876.0,438.0
falabibiela,beauty,102209.0,471.0,321.0
vintageortacky,beauty,75513.0,1122.0,2032.0
realpiinksparkles,beauty,179952.0,571.0,2507.0
creasednation,beauty,4828.0,942.0,824.0
thehairkulture,beauty,232154.0,353.0,4603.0
xmel_from_hellx,beauty,1708.0,339.0,381.0
uma.arya,beauty,1165.0,253.0,431.0
ohmymisty,beauty,3097.0,1497.0,309.0
smartsagittarius,beauty,1043.0,537.0,1013.0
rachelobeauty,beauty,18316.0,7396.0,6044.0
makeupcloud,beauty,15169.0,1892.0,2340.0
mrs.alyssa.gomez,beauty,51055.0,1048.0,1082.0
only_susie_cosplay,beauty,1234.0,1357.0,428.0
helenedesmettre_,beauty,20645.0,541.0,407.0
sissys_headwrap,beauty,3377.0,376.0,357.0
_alussier,beauty,6458.0,857.0,735.0
sofisolars,beauty,808274.0,257.0,292.0
jam_suicide,beauty,172310.0,550.0,801.0
topmodel_chels,beauty,7457.0,1019.0,584.0
teteclementino,beauty,930504.0,895.0,1768.0
hashtagpink,beauty,1924.0,1172.0,392.0
pajuanes,beauty,3285.0,568.0,1271.0
shawntasway,beauty,17115.0,197.0,602.0
themermaidchapters,beauty,2405.0,194.0,403.0
marcellarovito,beauty,1235.0,587.0,349.0
1liz_vader3,beauty,14032.0,427.0,539.0
carahamelie,beauty,23304.0,510.0,1988.0
niinabellina,beauty,15036.0,2245.0,2274.0
iselinmichelsen,beauty,27315.0,432.0,723.0
stylesbyhim,beauty,60819.0,1803.0,1673.0
kalei_lagunero,beauty,7296.0,912.0,400.0
giovannachaves,beauty,7683880.0,1001.0,1480.0
carlibel,beauty,4931795.0,1434.0,1880.0
pekelariley,beauty,80907.0,1838.0,2094.0
naptural85,beauty,628174.0,1068.0,2543.0
arabellachi,beauty,21303.0,853.0,1684.0
yveeees,beauty,46457.0,1195.0,706.0
miniinaaz,beauty,18823.0,903.0,735.0
lioralapointe,beauty,88588.0,263.0,536.0
jaimecharmed,beauty,45880.0,2517.0,761.0
jordanne_leigh,beauty,39808.0,525.0,1657.0
keonthebarber,beauty,14455.0,7500.0,2899.0
daniellerae.xo,beauty,63811.0,1871.0,1684.0
caseyybetts,beauty,16771.0,7386.0,284.0
german_chubby_lover,beauty,113140.0,2895.0,10019.0
areti_manou,beauty,43828.0,7502.0,455.0
daisyonmars_,beauty,3300.0,692.0,540.0
camillasantanas,beauty,227327.0,1122.0,2661.0
yokpheno,beauty,2163.0,513.0,912.0
luludeazevedo,beauty,27563.0,1201.0,1032.0
stephanieorosz_,beauty,2413.0,1298.0,689.0
carolina.meschini,beauty,5506.0,1818.0,1041.0
thesassafras,beauty,22239.0,381.0,1060.0
youarelikereallypretty,beauty,1409.0,2350.0,2821.0
lllbaylll,beauty,54901.0,347.0,287.0
tanja_medic,beauty,27667.0,303.0,832.0
